id,source,relation,target,properties_json
edge:1105,case:C3-piteraq_tasiilaq-S20260830,HAS_AGENT_TRACE,trace:C3-piteraq_tasiilaq-S20260830,{}
edge:1106,legacy-result:piteraq_tasiilaq,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1107,legacy-result:piteraq_tasiilaq,PROVENANCE_ONLY,case:C3-piteraq_tasiilaq-S20260830,"{""numerical_value_transfer"": false}"
edge:1108,trace:C3-piteraq_tasiilaq-S20260830,HAS_STEP,decision:C3-piteraq_tasiilaq-S20260830:1,"{""step"": 1}"
edge:1109,decision:C3-piteraq_tasiilaq-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1110,trace:C3-piteraq_tasiilaq-S20260830,HAS_STEP,decision:C3-piteraq_tasiilaq-S20260830:2,"{""step"": 2}"
edge:1111,decision:C3-piteraq_tasiilaq-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1112,decision:C3-piteraq_tasiilaq-S20260830:1,NEXT_STEP,decision:C3-piteraq_tasiilaq-S20260830:2,{}
edge:1113,trace:C3-piteraq_tasiilaq-S20260830,HAS_STEP,decision:C3-piteraq_tasiilaq-S20260830:3,"{""step"": 3}"
edge:1114,decision:C3-piteraq_tasiilaq-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1115,decision:C3-piteraq_tasiilaq-S20260830:2,NEXT_STEP,decision:C3-piteraq_tasiilaq-S20260830:3,{}
edge:1116,trace:C3-piteraq_tasiilaq-S20260830,HAS_STEP,decision:C3-piteraq_tasiilaq-S20260830:4,"{""step"": 4}"
edge:1117,decision:C3-piteraq_tasiilaq-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1118,decision:C3-piteraq_tasiilaq-S20260830:3,NEXT_STEP,decision:C3-piteraq_tasiilaq-S20260830:4,{}
edge:1119,project:C3-43KG,HAS_CASE,case:C3-barrow_olivia_1996-S20260830,{}
edge:1120,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:barrow_olivia_1996,{}
edge:1121,case:C3-barrow_olivia_1996-S20260830,DERIVED_FROM_AUTHORITY,authority-record:barrow_olivia_1996,"{""c3_order"": 42, ""source_case_index"": 42}"
edge:1122,event-library:github43,CONTAINS_EVENT,github-event:barrow_olivia_1996,{}
edge:1123,github-event:barrow_olivia_1996,MAPPED_TO,case:C3-barrow_olivia_1996-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:1124,case:C3-barrow_olivia_1996-S20260830,EVIDENCED_BY,evidence-bundle:C3-barrow_olivia_1996-S20260830,{}
edge:1125,evidence-bundle:C3-barrow_olivia_1996-S20260830,BINDS_AUTHORITY,authority-record:barrow_olivia_1996,{}
edge:1126,evidence-bundle:C3-barrow_olivia_1996-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1127,case:C3-barrow_olivia_1996-S20260830,IN_GROUP,group:G8_record,{}
edge:1128,case:C3-barrow_olivia_1996-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1129,case:C3-barrow_olivia_1996-S20260830,HAS_RESPONSE_STATE,response:C3-barrow_olivia_1996-S20260830,{}
edge:1130,case:C3-barrow_olivia_1996-S20260830,HAS_AGENT_TRACE,trace:C3-barrow_olivia_1996-S20260830,{}
edge:1131,legacy-result:barrow_olivia_1996,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1132,legacy-result:barrow_olivia_1996,PROVENANCE_ONLY,case:C3-barrow_olivia_1996-S20260830,"{""numerical_value_transfer"": false}"
edge:1133,trace:C3-barrow_olivia_1996-S20260830,HAS_STEP,decision:C3-barrow_olivia_1996-S20260830:1,"{""step"": 1}"
edge:1134,decision:C3-barrow_olivia_1996-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1135,trace:C3-barrow_olivia_1996-S20260830,HAS_STEP,decision:C3-barrow_olivia_1996-S20260830:2,"{""step"": 2}"
edge:1136,decision:C3-barrow_olivia_1996-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1137,decision:C3-barrow_olivia_1996-S20260830:1,NEXT_STEP,decision:C3-barrow_olivia_1996-S20260830:2,{}
edge:1138,trace:C3-barrow_olivia_1996-S20260830,HAS_STEP,decision:C3-barrow_olivia_1996-S20260830:3,"{""step"": 3}"
edge:1139,decision:C3-barrow_olivia_1996-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1140,decision:C3-barrow_olivia_1996-S20260830:2,NEXT_STEP,decision:C3-barrow_olivia_1996-S20260830:3,{}
edge:1141,trace:C3-barrow_olivia_1996-S20260830,HAS_STEP,decision:C3-barrow_olivia_1996-S20260830:4,"{""step"": 4}"
edge:1142,decision:C3-barrow_olivia_1996-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1143,decision:C3-barrow_olivia_1996-S20260830:3,NEXT_STEP,decision:C3-barrow_olivia_1996-S20260830:4,{}
edge:1144,project:C3-43KG,HAS_CASE,case:C3-mt_washington_1934-S20260830,{}
edge:1145,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:mt_washington_1934,{}
edge:1146,case:C3-mt_washington_1934-S20260830,DERIVED_FROM_AUTHORITY,authority-record:mt_washington_1934,"{""c3_order"": 43, ""source_case_index"": 43}"
edge:1147,event-library:github43,CONTAINS_EVENT,github-event:mt_washington_1934,{}
edge:1148,github-event:mt_washington_1934,MAPPED_TO,case:C3-mt_washington_1934-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:1149,case:C3-mt_washington_1934-S20260830,EVIDENCED_BY,evidence-bundle:C3-mt_washington_1934-S20260830,{}
edge:1150,evidence-bundle:C3-mt_washington_1934-S20260830,BINDS_AUTHORITY,authority-record:mt_washington_1934,{}
edge:1151,evidence-bundle:C3-mt_washington_1934-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:1152,case:C3-mt_washington_1934-S20260830,IN_GROUP,group:G8_record,{}
edge:1153,case:C3-mt_washington_1934-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:1154,case:C3-mt_washington_1934-S20260830,HAS_RESPONSE_STATE,response:C3-mt_washington_1934-S20260830,{}
edge:1155,case:C3-mt_washington_1934-S20260830,HAS_AGENT_TRACE,trace:C3-mt_washington_1934-S20260830,{}
edge:1156,legacy-result:mt_washington_1934,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:1157,legacy-result:mt_washington_1934,PROVENANCE_ONLY,case:C3-mt_washington_1934-S20260830,"{""numerical_value_transfer"": false}"
edge:1158,trace:C3-mt_washington_1934-S20260830,HAS_STEP,decision:C3-mt_washington_1934-S20260830:1,"{""step"": 1}"
edge:1159,decision:C3-mt_washington_1934-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:1160,trace:C3-mt_washington_1934-S20260830,HAS_STEP,decision:C3-mt_washington_1934-S20260830:2,"{""step"": 2}"
edge:1161,decision:C3-mt_washington_1934-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:1162,decision:C3-mt_washington_1934-S20260830:1,NEXT_STEP,decision:C3-mt_washington_1934-S20260830:2,{}
edge:1163,trace:C3-mt_washington_1934-S20260830,HAS_STEP,decision:C3-mt_washington_1934-S20260830:3,"{""step"": 3}"
edge:1164,decision:C3-mt_washington_1934-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:1165,decision:C3-mt_washington_1934-S20260830:2,NEXT_STEP,decision:C3-mt_washington_1934-S20260830:3,{}
edge:1166,trace:C3-mt_washington_1934-S20260830,HAS_STEP,decision:C3-mt_washington_1934-S20260830:4,"{""step"": 4}"
edge:1167,decision:C3-mt_washington_1934-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:1168,decision:C3-mt_washington_1934-S20260830:3,NEXT_STEP,decision:C3-mt_washington_1934-S20260830:4,{}
